LastIdentificationCache	Gender	NumberOfUnits	LocalityDescription	LocalityDescription_2	CollectionDay	CollectionMonth	CollectionYear	CollectionEndDay	CollectionEndMonth	CollectionEndYear	CollectionTimeSpan	CollectingMethod	EUNIS	Altitude	Value	PlotID	startdate	enddate
Oedothorax fuscus	male	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	3	9	2020	17	9	2020	151	Bodenfalle	E2.6		5		03.09.2020	17.09.2020
Tenuiphantes tenuis	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	3	9	2020	17	9	2020	151	Bodenfalle	E2.6		5		03.09.2020	17.09.2020
Trochosa ruricola	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	3	9	2020	17	9	2020	151	Bodenfalle	E2.6		5		03.09.2020	17.09.2020
Trochosa ruricola	male	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	3	9	2020	17	9	2020	151	Bodenfalle	E2.6		5		03.09.2020	17.09.2020
Trochosa ruricola	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	3	9	2020	17	9	2020	151	Bodenfalle	E2.6		5		03.09.2020	17.09.2020
Trochosa ruricola	female	5	Nelson-Mandela	Nelson-Mandela_2020_E2.6	3	9	2020	17	9	2020	151	Bodenfalle	E2.6		5		03.09.2020	17.09.2020
Dicymbium brevisetosum	male	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Erigone atra	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Erigone dentipalpis	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Erigone dentipalpis	male	2	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Erigone dentipalpis	male	3	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Erigone dentipalpis	female	2	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Erigone dentipalpis	male	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Erigone dentipalpis	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Erigone dentipalpis	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Erigone dentipalpis	male	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Oedothorax fuscus	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Oedothorax fuscus	male	4	Nelson-Mandela	Nelson-Mandela_2020_E2.6	17	9	2020	29	9	2020	151	Bodenfalle	E2.6		5		17.09.2020	29.09.2020
Erigone dentipalpis	female	2	Nelson-Mandela	Nelson-Mandela_2020_E2.6	1	5	2020	8	5	2020	151	Bodenfalle	E2.6		5		01.05.2020	08.05.2020
Erigone dentipalpis	male	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	1	5	2020	8	5	2020	151	Bodenfalle	E2.6		5		01.05.2020	08.05.2020
Hahnia nava	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	1	5	2020	8	5	2020	151	Bodenfalle	E2.6		5		01.05.2020	08.05.2020
Hahnia nava	male	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	1	5	2020	8	5	2020	151	Bodenfalle	E2.6		5		01.05.2020	08.05.2020
Ozyptila praticola	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	1	5	2020	8	5	2020	151	Bodenfalle	E2.6		5		01.05.2020	08.05.2020
Pachygnatha degeeri	male	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	1	5	2020	8	5	2020	151	Bodenfalle	E2.6		5		01.05.2020	08.05.2020
Pardosa palustris	female	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	1	5	2020	8	5	2020	151	Bodenfalle	E2.6		5		01.05.2020	08.05.2020
Pardosa palustris	female	2	Nelson-Mandela	Nelson-Mandela_2020_E2.6	1	5	2020	8	5	2020	151	Bodenfalle	E2.6		5		01.05.2020	08.05.2020
Pardosa palustris	male	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	1	5	2020	8	5	2020	151	Bodenfalle	E2.6		5		01.05.2020	08.05.2020
Trochosa ruricola	male	1	Nelson-Mandela	Nelson-Mandela_2020_E2.6	1	5	2020	8	5	2020	151	Bodenfalle	E2.6		5		01.05.2020	08.05.2020
Enoplognatha thoracica	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Hahnia nava	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Hahnia nava	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Harpactea hombergi	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Harpactea hombergi	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Mermessus trilobatus	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Oedothorax fuscus	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Pardosa amentata	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Pardosa palustris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Pardosa tenuipes	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Pardosa tenuipes	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Trachyzelotes pedestris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Trochosa ruricola	male	3	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Trochosa ruricola	female	3	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Trochosa ruricola	female	3	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Trochosa ruricola	male	4	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Trochosa ruricola	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Trochosa ruricola	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Trochosa ruricola	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Trochosa ruricola	male	4	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Zodarion italicum	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	21	5	2020	3	6	2020	146	Bodenfalle	E2.6		5		21.05.2020	03.06.2020
Pardosa amentata	female	2	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Pardosa amentata	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Pardosa palustris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Pardosa tenuipes	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Phrurolithus festivus	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Phrurolithus festivus	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Trachyzelotes pedestris	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Trachyzelotes pedestris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Trochosa ruricola	male	7	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Trochosa ruricola	female	3	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Trochosa ruricola	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Trochosa ruricola	female	2	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Trochosa ruricola	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Trochosa ruricola	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Zodarion italicum	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	6	2020	18	6	2020	146	Bodenfalle	E2.6		5		03.06.2020	18.06.2020
Agyneta rurestris	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Agyneta rurestris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Enoplognatha thoracica	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Enoplognatha thoracica	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Erigone dentipalpis	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Erigone dentipalpis	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Erigone dentipalpis	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Erigone dentipalpis	female	2	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Erigone dentipalpis	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Hahnia nava	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Pardosa amentata	female	2	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Pardosa palustris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Phrurolithus festivus	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Piratula latitans	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Tenuiphantes tenuis	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Trochosa ruricola	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Trochosa ruricola	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Trochosa ruricola	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Trochosa ruricola	male	3	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Trochosa ruricola	female	2	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Zodarion italicum	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Zodarion italicum	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Zodarion italicum	female	4	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Zodarion italicum	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Zodarion italicum	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	18	6	2020	6	7	2020	146	Bodenfalle	E2.6		5		18.06.2020	06.07.2020
Agyneta rurestris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Diplostyla concolor	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Enoplognatha thoracica	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Erigone atra	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Erigone dentipalpis	male	4	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Erigone dentipalpis	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Erigone dentipalpis	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Erigone dentipalpis	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Erigone dentipalpis	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Erigone dentipalpis	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Micrargus subaequalis	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Phrurolithus festivus	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Trachyzelotes pedestris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Trochosa ruricola	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Trochosa ruricola	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Trochosa ruricola	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Zodarion italicum	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Zodarion italicum	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Zodarion italicum	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	6	7	2020	20	7	2020	146	Bodenfalle	E2.6		5		06.07.2020	20.07.2020
Agyneta rurestris	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Enoplognatha thoracica	female	2	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Erigone dentipalpis	male	3	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Erigone dentipalpis	male	4	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Mermessus trilobatus	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Oedothorax retusus	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Pachygnatha degeeri	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Pachygnatha degeeri	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Pachygnatha degeeri	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Pardosa palustris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Phrurolithus festivus	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Tenuiphantes tenuis	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Tiso vagans	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Trochosa ruricola	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Trochosa ruricola	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Zelotes petrensis	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Zodarion italicum	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	20	7	2020	29	7	2020	146	Bodenfalle	E2.6		5		20.07.2020	29.07.2020
Agyneta rurestris	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Diplostyla concolor	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Eratigena agrestis	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Erigone atra	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Erigone dentipalpis	male	5	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Erigone dentipalpis	female	2	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Erigone dentipalpis	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Erigone dentipalpis	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Erigone dentipalpis	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Erigone dentipalpis	male	2	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Hahnia nava	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Phrurolithus festivus	female	4	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Tenuiphantes tenuis	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Trochosa ruricola	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Zodarion italicum	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Zodarion italicum	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	29	7	2020	13	8	2020	146	Bodenfalle	E2.6		5		29.07.2020	13.08.2020
Agyneta rurestris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Agyneta rurestris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Agyneta rurestris	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Agyneta rurestris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Erigone dentipalpis	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Erigone dentipalpis	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Erigone dentipalpis	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Erigone dentipalpis	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Erigone dentipalpis	female	3	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Hahnia nava	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Pelecopsis parallela	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Phrurolithus festivus	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Phrurolithus festivus	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Trochosa ruricola	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Trochosa ruricola	female	2	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Zodarion italicum	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Zodarion italicum	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	13	8	2020	3	9	2020	146	Bodenfalle	E2.6		5		13.08.2020	03.09.2020
Agyneta rurestris	female	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	9	2020	17	9	2020	146	Bodenfalle	E2.6		5		03.09.2020	17.09.2020
Erigone dentipalpis	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	9	2020	17	9	2020	146	Bodenfalle	E2.6		5		03.09.2020	17.09.2020
Mermessus trilobatus	male	1	Ostfriedhof	Ostfriedhof_2020_E2.6	3	9	2020	17	9	2020	146	Bodenfalle	E2.6		5		03.09.2020	17.09.2020
